tid,geometric,kinematic,curvature,indentation,speed,acceleration
1965220N22248,0.1344,0.2768,0.0601,0.1816,0.3706,0.1233
1965222S08092,0.1186,0.0314,0.1106,0.1351,0.0325,0.0361
1965226N17116,0.0341,0.5601,0.0826,0.103,0.4072,0.9493
1965226N20139,0.0201,0.0967,0.0366,0.0284,0.1089,0.2014
1965227N12173,0.0645,0.2825,0.3612,0.0425,0.3516,0.1584
1965229S08062,0.9985,0.5414,0.7901,0.9969,0.4693,0.9311
1965233N14248,0.087,0.0368,0.0686,0.0836,0.0428,0.0291
1965233N32308,0.1221,0.9902,0.1016,0.1514,0.9929,0.1977
1965235N20087,0.0716,0.1534,0.079,0.0353,0.2049,0.1196
1965238N14114,0.1192,0.592,0.0786,0.154,0.6095,0.5886
1965238N14144,0.0487,0.0149,0.0377,0.0297,0.0161,0.0208
1965238N20159,0.1275,0.2299,0.099,0.1472,0.2241,0.352
1965239N11310,0.7639,0.2772,0.9579,0.0415,0.2569,0.7139
1965239N17111,0.1244,0.136,0.1061,0.1491,0.1816,0.1151
1965241N19118,0.9375,0.0394,0.9839,0.4896,0.0409,0.1784
1965242N15139,0.0807,0.1091,0.083,0.0396,0.1756,0.0226
1965242N17252,0.0559,0.104,0.0452,0.0338,0.1064,0.1042
1965243N19091,0.0836,0.0382,0.0605,0.1091,0.0437,0.1041
1965244N09145,0.0127,0.6709,0.0119,0.0417,0.7619,0.1006
1965247N36306,0.9628,0.0085,0.9956,0.2394,0.0217,0.0269
1965251N11143,0.0538,0.5005,0.3427,0.0321,0.6159,0.0598
1965251N16248,0.1191,0.0618,0.1047,0.1427,0.0413,0.2019
1965256N13149,0.1346,0.9352,0.0304,0.187,0.9469,0.4314
1965256N14119,0.0804,0.2712,0.0461,0.1308,0.2891,0.2754
1965257N12248,0.0994,0.0662,0.0937,0.0932,0.072,0.0398
1965258N12107,0.1531,0.214,0.1187,0.1768,0.2538,0.1975
1965259N08153,0.0187,0.0808,0.0212,0.0192,0.1344,0.0607
1965259N13340,0.9425,0.666,0.9894,0.1657,0.7176,0.1406
1965262N15084,0.7472,0.0449,0.6783,0.7385,0.0542,0.0236
1965265N15119,0.7652,0.0444,0.6445,0.7939,0.0445,0.0427
1965266N12112,0.2661,0.1213,0.0154,0.4926,0.146,0.0388
1965267N19250,0.1089,0.2146,0.0651,0.1555,0.1905,0.4258
1965268N17275,0.0646,0.1429,0.0649,0.026,0.1712,0.0359
1965269N08156,0.0473,0.2184,0.0139,0.0507,0.3266,0.029
1965272N32285,0.862,0.6036,0.9859,0.0763,0.6991,0.0811
1965274N09162,0.0829,0.8984,0.0384,0.1337,0.9158,0.3138
1965276N11111,0.1104,0.1484,0.1052,0.2764,0.1754,0.0617
1965280N18091,0.9904,0.193,0.9865,0.1739,0.1401,0.8573
1965281N06165,0.1684,0.2824,0.118,0.1948,0.3443,0.2108
1965283N08168,0.855,0.4268,0.2922,0.8777,0.5605,0.0508
1965286N17313,0.1012,0.9528,0.0455,0.1548,0.9613,0.0501
1965289N28282,0.1591,0.0121,0.685,0.0382,0.005,0.0825
1965294N13083,0.0759,0.1018,0.095,0.0189,0.1294,0.0417
1965302N10102,0.1521,0.1591,0.1159,0.1673,0.1713,0.0933
1965309N08112,0.9827,0.1257,0.9973,0.8097,0.1473,0.0195
1965310N12086,0.0718,0.1942,0.0434,0.0809,0.2037,0.1279
1965317N09169,0.632,0.9593,0.8901,0.3535,0.9718,0.0987
1965331N26302,0.9956,0.0053,0.9993,0.1832,0.0172,0.0162
1965335S05087,0.1452,0.0476,0.1086,0.1627,0.0499,0.0388
1965339N06071,0.0422,0.1827,0.0395,0.0287,0.2037,0.0858
1965340N05092,0.0083,0.5302,0.0277,0.1111,0.4955,0.8267
1965352N09111,0.0678,0.0786,0.1314,0.1797,0.0939,0.1584
1965355S09134,0.9876,0.9952,0.9966,0.5894,0.9077,0.9997
1965358S11061,0.9975,0.4355,0.9973,0.9128,0.299,0.9533
1965359S09101,0.0708,0.1396,0.082,0.054,0.1181,0.4757
1965364N08088,0.1,0.0221,0.0524,0.1464,0.015,0.0652
1965364S11094,0.7541,0.1578,0.106,0.8462,0.0678,0.8003
1966001S17123,0.0699,0.0652,0.0766,0.0479,0.0593,0.1984
1966003S10075,0.089,0.0398,0.0416,0.1372,0.054,0.0642
1966012S10093,0.0818,0.9975,0.086,0.0683,0.8128,1.0
1966016S14130,0.2881,0.9994,0.0317,0.7352,0.9288,0.9999
1966017S17077,0.0936,0.3325,0.0981,0.0614,0.3159,0.5478
1966019S14065,0.1543,0.248,0.1215,0.174,0.2577,0.2866
1966024S15190,0.9951,0.028,0.9991,0.6652,0.0316,0.0851
1966030S18201,0.2101,0.943,0.124,0.2847,0.9561,0.1488
1966031S10052,0.0633,0.2035,0.0534,0.0571,0.2428,0.0373
1966036S15113,0.7308,0.4666,0.0176,0.9032,0.3578,0.8335
1966040S11135,0.164,0.9999,0.075,0.4608,0.0485,1.0
1966045S15042,0.177,0.1307,0.0822,0.4254,0.1599,0.0386
1966052S19041,0.1768,0.3112,0.1116,0.2197,0.423,0.0663
1966055S11099,0.9947,0.9647,0.9973,0.9173,0.2765,0.9935
1966055S14149,0.0534,0.9999,0.0895,0.0214,0.6996,1.0
1966061S21090,0.121,0.9682,0.1071,0.1426,0.0799,0.9963
1966062S13067,0.6853,0.0431,0.0298,0.771,0.054,0.0405
1966065S21069,0.0541,0.9978,0.0506,0.0259,0.6361,0.9967
1966073S13101,0.156,0.7046,0.0246,0.4603,0.1762,0.9757
1966080S10100,0.0382,0.9625,0.0206,0.0253,0.0571,0.9928
1966081S16107,0.0941,0.7819,0.0961,0.0787,0.4246,0.9767
1966088S13121,0.0939,0.2495,0.0292,0.4757,0.0876,0.9301
1966093N07166,0.7406,0.499,0.0673,0.7669,0.6001,0.0701
1966112S07066,0.8945,0.1101,0.0735,0.8989,0.1288,0.0301
1966118N08088,0.0492,0.0524,0.0391,0.0267,0.0557,0.026
1966130N06139,0.0455,0.9267,0.0293,0.0295,0.5619,0.9865
1966137N14096,0.9988,0.1966,0.9985,0.2645,0.1645,0.5837
1966141N16117,0.9866,0.8992,0.9935,0.8387,0.9337,0.0902
1966153N15088,0.1371,0.0814,0.1189,0.1611,0.0351,0.4512
1966156N16275,0.011,0.0999,0.0328,0.3584,0.1085,0.227
1966167N21090,0.0912,0.2016,0.0463,0.1388,0.2299,0.0815
1966171N09151,0.8359,0.3616,0.0165,0.8949,0.4677,0.0534
1966171N14260,0.1489,0.3211,0.0624,0.3858,0.3415,0.2334
1966179N21088,0.1205,0.1092,0.1116,0.1344,0.0767,0.344
1966180N20278,0.1254,0.1237,0.1072,0.1625,0.0954,0.3584
1966181N29296,0.0509,0.3121,0.0272,0.0451,0.427,0.0658
1966189N11127,0.2224,0.8957,0.8834,0.0088,0.8614,0.9525
1966194N17303,0.053,0.7371,0.0436,0.0343,0.7939,0.1146
1966195N18135,0.0655,0.8929,0.0753,0.0185,0.8751,0.8917
1966197N18143,0.1001,0.0775,0.0695,0.1355,0.1261,0.0669
1966198N20088,0.9896,0.331,0.9864,0.1505,0.3312,0.392
1966201N08133,0.0995,0.1209,0.0682,0.1376,0.1574,0.189
1966201N21156,0.0872,0.0141,0.0529,0.1334,0.0202,0.0319
1966202N32316,0.9537,0.1228,0.9864,0.6048,0.1374,0.0619
1966204N10325,0.1563,0.3724,0.1159,0.1777,0.4301,0.2459
1966204N16116,0.9689,0.0992,0.9824,0.7709,0.1232,0.0393
1966207N28273,0.1284,0.1552,0.0988,0.1609,0.1058,0.4933
1966209N21088,0.0655,0.1604,0.107,0.0584,0.2094,0.0865
1966210N11113,0.0969,0.0254,0.6774,0.0228,0.0285,0.0191
1966214N15145,0.0474,0.2237,0.0678,0.0126,0.3664,0.0167
1966215N16244,0.1644,0.3168,0.1078,0.2149,0.433,0.0352
1966215N20163,0.103,0.8944,0.0367,0.1569,0.9186,0.224
1966220N14237,0.1672,0.0576,0.1093,0.2386,0.0254,0.3179
1966222N25140,0.9506,0.1271,0.9865,0.0284,0.0942,0.7043
1966223N16118,0.9675,0.1556,0.9888,0.0335,0.103,0.8063
1966229N14257,0.1217,0.0685,0.0896,0.5861,0.1095,0.0346
1966230N18149,0.1278,0.6487,0.0752,0.1621,0.7268,0.0508
1966230N27132,0.9895,0.063,0.9984,0.3705,0.0995,0.0561
1966233N13340,0.5768,0.8447,0.5858,0.6753,0.8411,0.4173
1966234N18169,0.0376,0.6718,0.0635,0.0213,0.7606,0.041
1966235N16249,0.1047,0.1466,0.0608,0.146,0.1821,0.0551
1966236N13144,0.8834,0.0646,0.9495,0.6789,0.0485,0.3653
1966241N17147,0.1586,0.0125,0.7073,0.0277,0.0142,0.0277
1966243N12112,0.0973,0.0863,0.3491,0.0943,0.06,0.4405
1966244N18165,0.9707,0.0813,0.978,0.8128,0.0837,0.0646
1966245N14312,0.1439,0.032,0.1007,0.1701,0.0469,0.0382
1966245N20088,0.086,0.0399,0.039,0.1359,0.0428,0.092
1966247N17137,0.0784,0.9745,0.0335,0.2683,0.9712,0.9415
1966249N16252,0.3207,0.0575,0.8108,0.119,0.0604,0.0673
1966251N17231,0.8278,0.0285,0.6461,0.7709,0.0346,0.0675
1966252N16151,0.9812,0.0281,0.9887,0.7707,0.0216,0.2126
1966252N17112,0.9874,0.109,0.992,0.8604,0.1595,0.0527
1966253N14255,0.0965,0.1102,0.0355,0.1399,0.1088,0.1066
1966253N22133,0.9864,0.0549,0.9977,0.678,0.0635,0.1774
1966254N11265,0.1446,0.2198,0.0976,0.1668,0.2642,0.1172
1966254N15149,0.2229,0.0855,0.1227,0.5114,0.0672,0.3973
1966254N15211,0.1175,0.0545,0.1178,0.1253,0.0175,0.4833
1966254N17160,0.0839,0.9228,0.0355,0.1371,0.9334,0.2253
1966258N14251,0.2051,0.199,0.8287,0.0192,0.1608,0.535
1966259N15142,0.094,0.23,0.4826,0.0877,0.2439,0.5232
1966261N13158,0.9383,0.8819,0.3259,0.9222,0.8895,0.5937
1966262N11160,0.8524,0.8209,0.9731,0.5474,0.8291,0.6403
1966263N19149,0.132,0.9907,0.0423,0.1981,0.9932,0.373
1966264N22265,0.9993,0.5255,0.9988,0.1528,0.5337,0.4692
1966265N10325,0.2013,0.1094,0.1873,0.3704,0.0462,0.8759
1966265N12111,0.996,0.2485,0.9955,0.2029,0.2692,0.2113
1966269N19245,0.062,0.0814,0.0355,0.077,0.1389,0.0529
1966270N09090,0.0868,0.0512,0.0428,0.136,0.0918,0.0593
1966270N11317,0.1887,0.616,0.1253,0.233,0.6856,0.1482
1966271N18331,0.1474,0.2501,0.0728,0.1947,0.2683,0.3749
1966271S08085,0.0977,0.1519,0.0963,0.0789,0.241,0.0357
1966272N13072,0.9969,0.7461,0.9983,0.0232,0.666,0.8963
1966272N23138,0.146,0.9997,0.8301,0.0239,0.9994,0.9992
1966277N14338,0.0839,0.1778,0.041,0.378,0.2383,0.0606
1966277N16257,0.0931,0.3444,0.1028,0.0476,0.3352,0.4586
1966280N13154,0.524,0.273,0.9452,0.0464,0.301,0.3608
1966282N12132,0.1284,0.176,0.071,0.1625,0.2094,0.0727
1966284N12086,0.0887,0.18,0.1009,0.0445,0.1848,0.1403
1966290N12263,0.141,0.1904,0.0858,0.1701,0.2786,0.07
1966294N09115,0.1073,0.1369,0.0869,0.1344,0.1874,0.0339
1966295N12071,0.1353,0.3172,0.1169,0.1589,0.4427,0.0954
1966299N10137,0.98,0.0638,0.9957,0.3872,0.0724,0.043
1966302N10161,0.1075,0.1339,0.6529,0.0123,0.1874,0.1355
1966303N14168,0.1155,0.9699,0.0404,0.1691,0.9712,0.8701
1966305N09096,0.1107,0.012,0.0832,0.1533,0.0159,0.0198
1966309N26310,0.8545,0.2235,0.9609,0.4637,0.3339,0.0306
1966312N08084,0.0543,0.0477,0.036,0.0325,0.0542,0.0361
1966313N18120,0.0684,0.1302,0.0687,0.0306,0.1603,0.1685
1966315N15111,0.9961,0.2347,0.9955,0.2264,0.2732,0.1965
1966317S08161,0.9918,0.1904,0.9964,0.49,0.1574,0.5989
1966318N31333,0.0806,0.9394,0.0528,0.1076,0.9491,0.1205
1966321N09138,0.0582,0.0381,0.0687,0.0125,0.0397,0.0223
1966322N09087,0.0392,0.1182,0.0624,0.0701,0.1317,0.0978
1966324N23308,0.9498,0.0289,0.3991,0.9155,0.0421,0.0184
1966325N08140,0.0526,0.2679,0.0794,0.0432,0.3949,0.0748
1966326S10091,0.0507,0.1781,0.0854,0.134,0.1753,0.3414
1966329N10096,0.0803,0.0599,0.0988,0.0262,0.0742,0.1249
1966331N13130,0.0534,0.0704,0.0218,0.0643,0.0563,0.3587
1966337S11065,0.1753,0.335,0.117,0.2079,0.3572,0.4354
1966341N08088,0.0525,0.0683,0.0432,0.026,0.0836,0.0519
1966345S09060,0.726,0.1256,0.9058,0.4844,0.0763,0.8159
1966349N09149,0.0911,0.4221,0.079,0.0822,0.5005,0.1918
1966350N08090,0.0624,0.1571,0.0728,0.0197,0.1864,0.0407
1966354S13089,0.6526,0.1518,0.0639,0.7755,0.1711,0.1222
1966357S21040,0.9872,0.0852,0.9973,0.6541,0.0802,0.2209
1966358N07139,0.6262,0.0403,0.1252,0.729,0.02,0.3076
1966360S11100,0.3179,0.9921,0.0198,0.6718,0.3877,0.9972
1966362S18043,0.1585,0.0756,0.1028,0.1933,0.06,0.1928
1966362S21072,0.1535,0.6452,0.1016,0.1821,0.7153,0.0989
1966364N08088,0.0435,0.0281,0.049,0.0662,0.0238,0.1138
1967001N06083,0.611,0.1787,0.0487,0.8212,0.208,0.0376
1967001S35162,0.0646,0.9964,0.06,0.0334,0.9959,0.9857
1967003S20040,0.4438,0.1403,0.8307,0.036,0.1682,0.0229
1967006S15114,0.9825,0.7285,0.9965,0.413,0.0336,0.9906
1967008S09071,0.0156,0.0301,0.0331,0.0664,0.0563,0.0405
1967009N07144,0.1265,0.1243,0.0718,0.1587,0.1271,0.1633
1967015S14124,0.0747,0.1441,0.0344,0.377,0.0777,0.7352
1967022S12165,0.0298,0.8601,0.0204,0.2051,0.2497,0.9976
1967027S18173,0.9863,0.0818,0.9974,0.4501,0.092,0.0439
1967028N05140,0.9944,0.4543,0.9995,0.5304,0.2753,0.9648
1967039S13063,0.9481,0.0823,0.9973,0.0581,0.1026,0.0233
1967048S13164,0.9262,0.1217,0.0858,0.9155,0.0104,0.7899
1967052S20038,0.3682,0.3609,0.1378,0.5693,0.3385,0.5619
1967054S15171,0.368,0.0755,0.4702,0.4685,0.0809,0.1267
1967059N02145,0.0624,0.1555,0.0698,0.0268,0.212,0.1364
1967060S22159,0.9572,0.9477,0.623,0.9257,0.1928,0.9983
1967062S16123,0.0854,0.9914,0.0752,0.0787,0.9924,0.5024
1967072S15149,0.7379,0.4236,0.9151,0.4234,0.2778,0.8356
1967072S15157,0.048,0.4327,0.0421,0.3256,0.0055,0.9737
1967073S15138,0.9979,1.0,0.9998,0.7898,0.4803,1.0
1967075N08148,0.1152,0.6217,0.6828,0.0687,0.7526,0.0291
1967085S13155,0.1426,0.1328,0.379,0.1696,0.1423,0.1959
1967086S13161,0.0412,0.2608,0.0303,0.0301,0.379,0.0313
1967091N04151,0.2977,0.0312,0.3934,0.3961,0.0149,0.2397
1967096S10096,0.0617,0.9526,0.0447,0.0548,0.7967,0.9834
1967097S11089,0.0386,0.7534,0.0302,0.0198,0.0231,0.9889
1967128N06137,0.3185,0.1115,0.3,0.4809,0.1286,0.0807
1967132S10076,0.0495,0.1463,0.0548,0.021,0.166,0.0971
1967135N11092,0.1428,0.0614,0.1087,0.1558,0.0735,0.0418
1967154N07154,0.1565,0.0869,0.1115,0.1813,0.0937,0.2272
1967159N14243,0.0991,0.1779,0.0751,0.1334,0.1863,0.168
1967162N17275,0.0677,0.32,0.0553,0.0441,0.3223,0.3758
1967162N28297,0.051,0.1134,0.0574,0.4043,0.126,0.11
1967167N16259,0.9958,0.2973,0.9955,0.2659,0.2108,0.8609
1967167N29286,0.7511,0.0795,0.0386,0.774,0.0774,0.0819
1967170N23301,0.0954,0.2585,0.0944,0.0844,0.3834,0.0297
1967171N30282,0.1494,0.1077,0.0748,0.2063,0.102,0.1112
1967174N15258,0.1769,0.0393,0.1221,0.2077,0.0465,0.036
1967175N10142,0.0522,0.147,0.0801,0.0415,0.2326,0.0314
1967176N13111,0.6432,0.1124,0.3444,0.7462,0.161,0.0863
1967180N20088,0.9999,0.5599,0.9952,0.9999,0.5668,0.5216
1967181N09148,0.0823,0.4344,0.0296,0.1326,0.4635,0.5041
1967183N20155,0.0807,0.0247,0.0634,0.0731,0.0257,0.024
1967186N15220,0.1281,0.9105,0.1181,0.1435,0.9428,0.2194
1967187N10264,0.2557,0.5887,0.12,0.7309,0.315,0.9703
1967187N11345,0.2462,0.2618,0.1257,0.5819,0.2559,0.5061
1967194N15243,0.0931,0.0701,0.1034,0.0642,0.0475,0.5475
1967200N16136,0.6933,0.0832,0.8919,0.5013,0.0654,0.4379
1967200N19148,0.9212,0.0977,0.9591,0.7601,0.0825,0.4902
1967201N26134,0.0738,0.0334,0.0504,0.0864,0.0422,0.1033
1967203N15343,0.1892,0.9336,0.1238,0.2427,0.9248,0.9458
1967205N13262,0.2136,0.607,0.1161,0.2914,0.6708,0.2113
1967206N15153,0.5317,0.6621,0.9277,0.0091,0.7371,0.0941
1967206N15241,0.1356,0.035,0.0869,0.1666,0.0233,0.1127
1967207N20088,0.094,0.2631,0.0963,0.077,0.3765,0.0484
1967209N16113,0.9875,0.0937,0.9833,0.9115,0.1117,0.0489
1967209N17139,0.2419,0.0485,0.891,0.0372,0.004,0.7748
1967211N25128,0.1108,0.2312,0.0886,0.1352,0.3322,0.0968
1967211N44125,0.1102,0.9996,0.1075,0.1054,0.9807,0.9999
1967212N19090,0.0838,0.1334,0.096,0.0331,0.1504,0.0521
1967215N20166,0.3087,0.7238,0.1649,0.4026,0.7959,0.0605
1967216N18132,0.971,0.0485,0.9874,0.7648,0.0497,0.0492
1967216N20343,0.0707,0.4946,0.0928,0.031,0.5281,0.4
1967220N17119,0.0632,0.1172,0.038,0.0642,0.1405,0.0838
1967221N18132,0.063,0.1421,0.0531,0.0408,0.2307,0.0405
1967222N10145,0.9417,0.1607,0.095,0.9329,0.2332,0.0874
1967222N18249,0.9957,0.928,0.9952,0.6161,0.9328,0.5227
1967223N13347,0.2116,0.6594,0.1228,0.349,0.214,0.981
1967224N13253,0.1371,0.0427,0.0808,0.1734,0.0646,0.0343
1967227N19144,0.8974,0.0257,0.9883,0.1785,0.0259,0.0543
1967228N14132,0.9477,0.0219,0.0971,0.9304,0.038,0.0795
1967229N18344,0.1605,0.1332,0.1173,0.1931,0.1825,0.0904
1967229N21164,0.9154,0.0087,0.0326,0.9238,0.0253,0.02
1967230N15248,0.1329,0.0973,0.1136,0.1587,0.0831,0.3174
1967230N21090,0.2302,0.3272,0.0743,0.8269,0.3824,0.0735
1967233N09145,0.0378,0.3616,0.2401,0.0096,0.4528,0.1123
1967233N21343,0.0818,0.1565,0.0938,0.0298,0.2304,0.0763
1967235N13130,0.073,0.8627,0.0841,0.1902,0.8986,0.1124
1967235N18144,0.0717,0.0153,0.1478,0.0237,0.022,0.0397
1967237N15140,0.0945,0.0434,0.0821,0.1024,0.0735,0.0739
1967241N15170,0.9615,0.0505,0.9792,0.7986,0.0621,0.0101
1967241N16324,0.1243,0.4978,0.0315,0.1825,0.6081,0.0443
1967242N18253,0.0793,0.1787,0.0384,0.1236,0.292,0.0228
1967245N15335,0.1197,0.2103,0.0942,0.1574,0.1669,0.576
1967245N21090,0.0562,0.0919,0.0912,0.0325,0.075,0.222
1967246N21124,0.1062,0.1775,0.0868,0.1347,0.2859,0.0597
1967248N13253,0.0695,0.0498,0.0737,0.036,0.0841,0.0193
1967248N15341,0.1549,0.1741,0.6517,0.109,0.2762,0.0377
1967248N23168,0.9893,0.4544,0.9974,0.1536,0.5645,0.029
1967248N31282,0.9862,0.1392,0.9899,0.8801,0.1449,0.1331
1967249N13303,0.9565,0.1738,0.9778,0.4365,0.115,0.9253
1967252N11211,0.6351,0.5291,0.8492,0.1767,0.5677,0.4244
1967253N29167,0.1029,0.9822,0.0436,0.1465,0.9798,0.904
1967256N16254,0.6665,0.2794,0.7862,0.5836,0.3324,0.0527
1967256N18163,0.0495,0.9952,0.0145,0.0539,0.9935,0.9845
1967257N15247,0.234,0.1078,0.7132,0.0858,0.1022,0.2283
1967257N17119,0.8419,0.0295,0.9465,0.432,0.0214,0.0988
1967259N17145,0.989,0.5877,0.9961,0.3779,0.6826,0.0565
1967259N24153,0.1031,0.9783,0.0393,0.1529,0.9829,0.1295
1967260N15125,0.914,0.0367,0.9791,0.282,0.0367,0.0598
1967263N13341,0.1947,0.5865,0.1193,0.2657,0.6052,0.5182
1967264N17116,0.9647,0.0933,0.9796,0.7742,0.0973,0.0602
1967268N06165,0.9432,0.9992,0.9847,0.5171,0.9325,0.9993
1967268N12333,0.091,0.1056,0.0747,0.1083,0.0924,0.2279
1967270N13313,0.1549,0.1366,0.1105,0.1883,0.0984,0.4403
1967270N15339,0.1456,0.2004,0.1061,0.1668,0.218,0.1638
1967270N20089,0.0569,0.2269,0.0571,0.0163,0.2591,0.0686
1967271N25135,0.9607,0.0409,0.9908,0.0518,0.0501,0.1133
1967275N20267,0.0691,0.2506,0.0462,0.0606,0.2198,0.4957
1967278N15119,0.4644,0.0136,0.8617,0.1215,0.0151,0.1187
1967279N13251,0.0397,0.1622,0.0235,0.0318,0.1895,0.0352
1967279N17342,0.0871,0.19,0.0459,0.1345,0.1754,0.3383
1967280N20150,0.0884,0.9107,0.0562,0.1192,0.9234,0.1411
1967281N18089,0.0573,0.1034,0.0574,0.0248,0.1049,0.0977
1967282N25285,0.2049,0.2024,0.1136,0.2754,0.2711,0.0693
1967283N11150,0.1036,0.0591,0.0815,0.1363,0.0928,0.0235
1967287N13259,0.1287,0.0503,0.0905,0.1772,0.0593,0.0252
1967287N27289,0.9802,0.8081,0.9789,0.8821,0.7957,0.7648
1967289N09149,0.0557,0.689,0.4067,0.0245,0.6869,0.7355
1967289N16318,0.1705,0.317,0.1169,0.2009,0.3368,0.4479
1967293N07079,0.99,0.4241,0.9857,0.5056,0.4823,0.0912
1967293N09090,0.0792,0.1049,0.0868,0.0318,0.1581,0.0348
1967293N21306,0.9955,0.0683,0.9994,0.4046,0.12,0.0305
1967294N13245,0.0843,0.1035,0.0513,0.1294,0.067,0.7234
1967300N26289,0.9623,0.6224,0.9766,0.7113,0.6459,0.5123
1967303N07150,0.09,0.0455,0.0975,0.0515,0.0726,0.0663
1967303S10071,0.1409,0.2267,0.1003,0.1599,0.2327,0.285
1967304N10085,0.1185,0.1819,0.0891,0.1449,0.2228,0.0558
1967310N11129,0.0348,0.1541,0.0643,0.0924,0.2603,0.0193
1967311N09160,0.0502,0.0146,0.114,0.0179,0.0268,0.0539
1967314S05163,0.8175,0.6431,0.3176,0.8105,0.3254,0.9906
1967320N10171,0.0316,0.6678,0.0204,0.0146,0.7449,0.0519
1967323N23119,0.9969,0.3864,0.9954,0.7811,0.3783,0.5068
1967331N06085,0.0618,0.1744,0.0927,0.404,0.2012,0.0703
1967338N05088,0.0614,0.0854,0.039,0.0634,0.1054,0.0488
1967340S15152,0.965,0.9655,0.9963,0.1212,0.2347,0.9938
1967342S08078,0.8162,0.3244,0.3523,0.8525,0.2933,0.7249
1967343S25155,0.5407,0.2544,0.692,0.5239,0.0216,0.9361
1967348S12185,0.1063,0.5222,0.0774,0.1427,0.6163,0.1685
1967350N10135,0.9991,0.1535,0.9996,0.9592,0.1856,0.0069
1967354S12057,0.0528,0.1706,0.0573,0.0187,0.1746,0.3967
1967363S10078,0.6451,0.232,0.5864,0.7129,0.2853,0.1525
1967364S17043,0.9785,0.2846,0.9291,0.94,0.3441,0.027
1968007S17042,0.8729,0.4218,0.0634,0.8822,0.4923,0.1772
1968009S13071,0.9804,0.1234,0.9876,0.8369,0.1065,0.3207
1968011S11120,0.0835,0.4914,0.087,0.1229,0.4489,0.7689
1968014S13166,0.6698,0.1906,0.0487,0.7592,0.0886,0.8059
1968017S11072,0.9531,0.0256,0.6452,0.9228,0.0167,0.2496
1968018S12132,0.0971,0.2086,0.0949,0.1407,0.2387,0.1061
1968019S07097,0.064,0.4822,0.0517,0.3527,0.1375,0.973
1968019S12132,0.7726,0.2331,0.1269,0.7511,0.0487,0.9398
1968020N06138,0.7986,0.06,0.9619,0.0317,0.0657,0.0426
1968026S14139,0.325,0.0307,0.0254,0.6978,0.0207,0.1737
1968026S16162,0.1018,0.1081,0.0634,0.1363,0.1264,0.0262
1968034S15140,0.9942,0.993,0.9844,0.9292,0.5432,0.9969
1968036S19118,0.1047,0.9088,0.0673,0.152,0.1345,0.9967
1968040S13062,0.9414,0.1504,0.39,0.9102,0.1768,0.0243
1968044S15122,0.9826,0.0429,0.9867,0.8768,0.0509,0.151
1968044S17139,0.5422,0.9736,0.1487,0.7797,0.1083,0.995
1968051S13139,0.9954,0.9996,0.9938,0.9324,0.424,1.0
1968056S13148,0.0978,0.3705,0.0859,0.3288,0.394,0.3263
1968057N07133,0.0958,0.0332,0.0312,0.1469,0.0418,0.0833
1968060S14167,0.0758,0.1441,0.539,0.038,0.2195,0.0793
1968066S13055,0.8345,0.051,0.5056,0.7709,0.0655,0.0713
1968086S13078,0.1103,0.1451,0.0445,0.1598,0.2572,0.0116
1968094S08156,0.0535,0.649,0.0514,0.0278,0.4627,0.9692
1968096S10079,0.9594,0.0844,0.9136,0.8883,0.1029,0.0148
1968097N05157,0.931,0.1268,0.0644,0.9106,0.1461,0.0287
1968128N14096,0.1091,0.1359,0.0442,0.1541,0.1592,0.0362
1968149N10150,0.1032,0.0637,0.0455,0.1534,0.1279,0.0146
1968153N17275,0.8909,0.1101,0.9809,0.4644,0.1359,0.0248
1968154N08146,0.9954,0.5764,0.9952,0.2884,0.5239,0.8287
1968155N13160,0.088,0.1981,0.0555,0.1141,0.2983,0.04
1968155N20115,0.7459,0.1336,0.9622,0.2331,0.152,0.0548
1968164N21090,0.1617,0.4196,0.1147,0.2749,0.4675,0.2025
1968170N25279,0.1219,0.4824,0.0705,0.1853,0.5744,0.0611
1968173N17258,0.1543,0.0348,0.098,0.1878,0.0356,0.0659
1968174N20265,0.123,0.8787,0.0461,0.1733,0.9152,0.0583
1968178N13156,0.1349,0.7402,0.0732,0.1531,0.7856,0.1652
1968186N13256,0.0964,0.0605,0.0963,0.0795,0.0431,0.1573
1968186N28271,0.1203,0.2552,0.108,0.1374,0.3276,0.1421
1968191N23088,0.0836,0.3512,0.0624,0.2412,0.4131,0.0658
1968197N16257,0.1395,0.0583,0.1067,0.1691,0.0621,0.0482
1968201N13152,0.9932,0.0027,0.9963,0.0578,0.0113,0.0373
1968202N19133,0.9889,0.0799,0.9988,0.5928,0.0949,0.0391
1968203N11257,0.1488,0.3068,0.107,0.1722,0.3754,0.2374
1968203N18119,0.9685,0.1019,0.9662,0.9057,0.1178,0.2126
1968206N11259,0.0988,0.1056,0.1009,0.0853,0.1605,0.1019
1968208N18089,0.5027,0.1756,0.0715,0.724,0.2229,0.0598
1968209N25157,0.044,0.0667,0.0435,0.0175,0.0758,0.0493
1968210N21150,0.0468,0.0142,0.1088,0.0325,0.0161,0.0853
1968216N17114,0.0361,0.096,0.0197,0.0235,0.0886,0.1203
1968216N22090,0.0612,0.0472,0.0623,0.0239,0.0468,0.1279
1968217N17163,0.8432,0.1409,0.7726,0.7712,0.1627,0.2295
1968218N12256,0.0761,0.0707,0.0811,0.0386,0.0785,0.0593
1968218N15141,0.1233,0.0844,0.1003,0.1546,0.0772,0.38
